date,forecast_units_sold,lower_ci,upper_ci,product_category
2018-10-07,17.420662629075263,-3.4429382720310855,38.28426353018161,furniture_living_room
2018-10-14,10.462546672390928,-11.783261167428805,32.70835451221066,furniture_living_room
2018-10-21,11.4364999978009,-11.932949335210617,34.80594933081242,furniture_living_room
2018-09-02,12.800814341212469,7.152184739395602,18.449443943029337,computers
2018-09-09,-14.165138744674621,-20.093501550148982,-8.23677593920026,computers
2018-09-16,42.86637603618492,27.27496159951911,58.457790472850725,computers
2018-09-23,-81.20287552005081,-107.26718728544178,-55.13856375465984,computers
2018-09-30,188.7036707267383,127.00279621835736,250.40454523511923,computers
2018-10-07,-398.46472751132364,-525.6160775486427,-271.3133774740046,computers
2018-10-14,878.8912043237412,596.3195138675528,1161.4628947799297,computers
2018-10-21,-1899.9337145416887,-2508.055236209595,-1291.8121928737824,computers
2018-09-02,0.4182014388121822,-2.0060352044989465,2.8424380821233104,cds_dvds_musicals
2018-09-09,1.57720286424503,-0.8794252712883113,4.033830999778371,cds_dvds_musicals
2018-09-16,2.5612201380596034,0.03198184500854051,5.090458431110666,cds_dvds_musicals
2018-09-23,1.5628267119354222,-1.0323273235861332,4.157980747456977,cds_dvds_musicals
2018-09-30,1.5626652201105282,-1.0972223643389494,4.222552804560006,cds_dvds_musicals
2018-10-07,1.5626814531701467,-1.1603569030391587,4.285719809379453,cds_dvds_musicals
2018-10-14,1.5626798214329072,-1.2220819447001903,4.347441587566005,cds_dvds_musicals
2018-10-21,0.5626799854541376,-2.282466031447024,3.407826002355299,cds_dvds_musicals
2018-09-09,17.21091308297775,6.728486248157134,27.69333991779837,construction_tools_construction
2018-09-16,17.438846836521286,4.633129565220967,30.244564107821603,construction_tools_construction
2018-09-23,17.481751481566462,2.9979895123559146,31.96551345077701,construction_tools_construction
2018-09-30,18.489827549888222,2.5497778268274516,34.42987727294899,construction_tools_construction
